wave flux
6124.7259 34077.76
6124.7759 34324.586
6124.8259 34202.848
6124.8759 34381.89
6124.9259 34352.348
6124.9759 34227.54
6125.0259 34272.062
6125.0759 34431.664
6125.126 34493.438
6125.176 34615.074
6125.226 34463.656
6125.276 34426.48
6125.326 34325.902
6125.376 34162.61
6125.426 34096.1
6125.476 34153.195
6125.526 33889.3
6125.576 34234.95
6125.626 34251.562
6125.676 34009.25
6125.726 34047.93
6125.776 34167.887
6125.826 34048.62
6125.876 34226.66
6125.926 34604.94
6125.976 34453.234
6126.026 34508.742
6126.076 34479.746
6126.126 34284.18
6126.176 34119.926
6126.226 34209.99
6126.276 34138.6
6126.326 34119.7
6126.376 34273.426
6126.426 34284.15
6126.476 34349.99
6126.526 34392.434
6126.576 34188.34
6126.626 34492.15
6126.676 34295.51
6126.7261 34454.75
6126.7761 34401.0
6126.8261 34186.75
6126.8761 34096.312
6126.9261 34204.66
6126.9761 34176.562
6127.0261 34294.742
6127.0761 34123.117
6127.1261 33939.387
6127.1761 33995.96
6127.2261 33975.25
6127.2761 34016.074
6127.3261 34447.625
6127.3761 34289.73
6127.4261 34091.387
6127.4761 34085.23
6127.5261 33969.707
6127.5761 34134.695
6127.6261 34139.355
6127.6761 33828.48
6127.7261 33963.145
6127.7761 34396.688
6127.8261 34428.46
6127.8761 34216.21
6127.9261 33971.14
6127.9761 34028.734
6128.0261 34113.145
6128.0761 34002.754
6128.1261 34137.18
6128.1761 34285.727
6128.2261 34047.996
6128.2761 34188.832
6128.3261 34165.215
6128.3762 34113.45
6128.4262 34085.39
6128.4762 33992.594
6128.5262 33856.336
6128.5762 33535.62
6128.6262 34395.695
6128.6762 34157.254
6128.7262 33848.02
6128.7762 33862.625
6128.8262 34053.59
6128.8762 34086.746
6128.9262 33849.926
6128.9762 34187.64
6129.0262 34250.324
6129.0762 34274.91
6129.1262 34254.848
6129.1762 34343.145
6129.2262 34485.336
6129.2762 34423.547
6129.3262 34092.75
6129.3762 34112.605
6129.4262 33981.723
6129.4762 34130.297
6129.5262 34096.79
6129.5762 34139.035
6129.6262 34249.32
6129.6762 34418.508
6129.7262 34486.95
6129.7762 33786.883
6129.8262 33490.668
6129.8762 33888.023
6129.9262 34442.633
6129.9763 34289.02
6130.0263 34048.895
6130.0763 33979.07
6130.1263 34065.848
6130.1763 34379.973
6130.2263 33727.516
6130.2763 33903.336
6130.3263 34131.406
6130.3763 34062.1
6130.4263 34012.22
6130.4763 33954.46
6130.5263 33927.06
6130.5763 33998.586
6130.6263 33997.914
6130.6763 34103.305
6130.7263 34295.203
6130.7763 34209.312
6130.8263 33899.89
6130.8763 33875.87
6130.9263 34075.465
6130.9763 34174.137
6131.0263 34099.15
6131.0763 34139.453
6131.1263 34163.207
6131.1763 33973.27
6131.2263 33786.85
6131.2763 34172.2
6131.3263 34194.02
6131.3763 34082.676
6131.4263 34210.04
6131.4763 34199.383
6131.5263 33640.977
6131.5763 34235.77
6131.6264 34159.48
6131.6764 34146.77
6131.7264 34242.984
6131.7764 34249.3
6131.8264 33990.98
6131.8764 33658.82
6131.9264 33604.266
6131.9764 33813.02
6132.0264 33726.06
6132.0764 34339.383
6132.1264 34427.44
6132.1764 33844.91
6132.2264 33880.08
6132.2764 33641.17
6132.3264 33332.125
6132.3764 33416.406
6132.4264 33768.742
6132.4764 34086.82
6132.5264 33668.48
6132.5764 34245.42
6132.6264 34143.438
6132.6764 34094.64
6132.7264 33303.67
6132.7764 33585.44
6132.8264 34441.43
6132.8764 34359.32
6132.9264 34015.395
6132.9764 34165.02
6133.0264 33898.984
6133.0764 33836.53
6133.1264 33965.375
6133.1764 34173.54
6133.2264 34135.824
6133.2765 34025.863
6133.3265 34097.03
6133.3765 34171.316
6133.4265 34133.727
6133.4765 34234.18
6133.5265 34233.688
6133.5765 34320.18
6133.6265 34385.043
6133.6765 34088.844
6133.7265 33917.594
6133.7765 33896.734
6133.8265 34076.504
6133.8765 33982.734
6133.9265 34005.047
6133.9765 34227.77
6134.0265 34372.047
6134.0765 34555.113
6134.1265 34126.75
6134.1765 33904.93
6134.2265 33918.62
6134.2765 33990.887
6134.3265 33985.027
6134.3765 33980.875
6134.4265 33984.496
6134.4765 33966.418
6134.5265 33811.996
6134.5765 33711.53
6134.6265 34130.215
6134.6765 34016.164
6134.7265 34255.926
6134.7765 34051.883
6134.8265 33802.375
6134.8766 33744.777
6134.9266 33888.945
6134.9766 34194.92
6135.0266 34129.57
6135.0766 34138.13
6135.1266 34007.242
6135.1766 33915.605
6135.2266 33764.844
6135.2766 34038.41
6135.3266 34081.715
6135.3766 33961.625
6135.4266 33853.684
6135.4766 33930.91
6135.5266 34130.1
6135.5766 34265.8
6135.6266 34228.74
6135.6766 33960.492
6135.7266 33914.742
6135.7766 33972.35
6135.8266 34069.586
6135.8766 34408.812
6135.9266 34125.62
6135.9766 34187.84
6136.0266 34086.867
6136.0766 34022.4
6136.1266 34209.53
6136.1766 34036.707
6136.2266 33869.336
6136.2766 34007.926
6136.3266 34046.125
6136.3766 33859.984
6136.4266 33990.453
6136.4766 33799.367
6136.5267 33692.76
6136.5767 33813.555
6136.6267 33924.8
6136.6767 33772.582
6136.7267 33914.645
6136.7767 33933.812
6136.8267 33943.293
6136.8767 33932.46
6136.9267 33827.96
6136.9767 34038.14
6137.0267 34246.695
6137.0767 33962.887
6137.1267 33909.19
6137.1767 33910.746
6137.2267 33895.37
6137.2767 34047.492
6137.3267 34033.758
6137.3767 33774.516
6137.4267 34133.453
6137.4767 34195.586
6137.5267 34024.812
6137.5767 34224.84
6137.6267 34241.742
6137.6767 34189.33
6137.7267 34290.45
6137.7767 34084.887
6137.8267 33920.4
6137.8767 34080.266
6137.9267 34054.93
6137.9767 33906.7
6138.0267 33621.777
6138.0767 33876.5
6138.1268 33957.17
6138.1768 33877.34
6138.2268 34247.273
6138.2768 34516.36
6138.3268 34587.29
6138.3768 34069.89
6138.4268 33983.094
6138.4768 34033.57
6138.5268 34039.3
6138.5768 34003.715
6138.6268 33857.125
6138.6768 33555.953
6138.7268 33490.086
6138.7768 33598.1
6138.8268 33844.51
6138.8768 34021.996
6138.9268 33977.387
6138.9768 33862.473
6139.0268 34010.23
6139.0768 33905.19
6139.1268 33897.18
6139.1768 34279.9
6139.2268 34315.25
6139.2768 34291.625
6139.3268 34263.414
6139.3768 34105.08
6139.4268 33918.453
6139.4768 33737.01
6139.5268 33801.66
6139.5768 33757.812
6139.6268 33767.426
6139.6768 34118.465
6139.7268 34282.13
6139.7769 34219.758
6139.8269 33850.324
6139.8769 33939.254
6139.9269 34115.51
6139.9769 34338.74
6140.0269 34413.98
6140.0769 34328.445
6140.1269 34175.13
6140.1769 34178.188
6140.2269 34134.883
6140.2769 34139.016
6140.3269 34292.02
6140.3769 34198.93
6140.4269 34007.637
6140.4769 33732.637
6140.5269 34074.06
6140.5769 34234.895
6140.6269 34264.645
6140.6769 34317.53
6140.7269 34144.996
6140.7769 34045.438
6140.8269 34434.1
6140.8769 34191.836
6140.9269 34036.992
6140.9769 34214.945
6141.0269 33966.875
6141.0769 33812.73
6141.1269 33751.934
6141.1769 33662.07
6141.2269 33644.19
6141.2769 33783.184
6141.3269 34289.625
6141.377 34334.367
6141.427 34208.508
6141.477 33982.766
6141.527 33905.63
6141.577 33873.527
6141.627 33880.008
6141.677 33948.855
6141.727 33867.457
6141.777 33744.297
6141.827 33750.55
6141.877 33946.715
6141.927 34192.82
6141.977 34447.78
6142.027 34335.99
6142.077 34129.008
6142.127 33862.688
6142.177 33688.266
6142.227 33984.758
6142.277 34321.043
6142.327 34025.5
6142.377 33929.152
6142.427 33878.797
6142.477 33828.586
6142.527 33929.785
6142.577 33991.285
6142.627 34020.258
6142.677 34096.523
6142.727 33799.707
6142.777 33460.145
6142.827 33495.938
6142.877 32953.375
6142.927 32260.787
6142.977 31500.201
6143.0271 31185.238
6143.0771 31089.775
6143.1271 31272.021
6143.1771 32131.713
6143.2271 32822.83
6143.2771 33432.453
6143.3271 34008.28
6143.3771 34063.94
6143.4271 34076.645
6143.4771 34104.33
6143.5271 33696.715
6143.5771 33646.5
6143.6271 33864.113
6143.6771 34282.703
6143.7271 34261.32
6143.7771 34078.184
6143.8271 33836.586
6143.8771 34026.06
6143.9271 34002.36
6143.9771 33814.184
6144.0271 34126.816
6144.0771 34181.133
6144.1271 34158.004
6144.1771 34243.89
6144.2271 34122.73
6144.2771 33949.734
6144.3271 33770.13
6144.3771 34045.203
6144.4271 34161.27
6144.4771 34113.55
6144.5271 33813.9
6144.5771 33874.387
6144.6271 33982.58
6144.6772 33987.55
6144.7272 34298.57
6144.7772 34225.53
6144.8272 33827.95
6144.8772 33760.363
6144.9272 33871.043
6144.9772 33983.12
6145.0272 33886.05
6145.0772 34067.395
6145.1272 34112.992
6145.1772 33953.645
6145.2272 34031.18
6145.2772 34110.598
6145.3272 34186.277
6145.3772 34247.2
6145.4272 34105.203
6145.4772 33956.715
6145.5272 33878.88
6145.5772 33948.85
6145.6272 33946.832
6145.6772 33901.953
6145.7272 33926.355
6145.7772 34078.86
6145.8272 34131.133
6145.8772 33916.562
6145.9272 34091.72
6145.9772 34047.24
6146.0272 33821.824
6146.0772 33945.7
6146.1272 33898.97
6146.1772 33849.586
6146.2272 33965.62
6146.2773 33934.08
6146.3273 33885.453
6146.3773 33836.504
6146.4273 33782.91
6146.4773 33880.258
6146.5273 33967.914
6146.5773 33831.09
6146.6273 33647.62
6146.6773 33640.68
6146.7273 33858.953
6146.7773 34060.535
6146.8273 34180.934
6146.8773 34186.11
6146.9273 33957.242
6146.9773 33923.277
6147.0273 33966.39
6147.0773 34047.26
6147.1273 33899.96
6147.1773 33884.723
6147.2273 33937.05
6147.2773 33934.727
6147.3273 34168.86
6147.3773 34301.14
6147.4273 34216.617
6147.4773 34238.754
6147.5273 34171.7
6147.5773 34059.05
6147.6273 33982.117
6147.6773 34016.25
6147.7273 34072.203
6147.7773 34119.48
6147.8273 34151.984
6147.8773 34176.332
6147.9274 34162.496
6147.9774 34020.297
6148.0274 34201.082
6148.0774 34195.01
6148.1274 33826.07
6148.1774 33948.09
6148.2274 34012.312
6148.2774 34002.684
6148.3274 33867.832
6148.3774 34071.633
6148.4274 34183.49
6148.4774 34067.945
6148.5274 33933.7
6148.5774 33966.02
6148.6274 34010.227
6148.6774 33787.28
6148.7274 33851.527
6148.7774 33960.55
6148.8274 34055.016
6148.8774 34183.535
6148.9274 33925.66
6148.9774 33607.543
6149.0274 33748.676
6149.0774 33791.15
6149.1274 33768.23
6149.1774 33695.625
6149.2274 33730.473
6149.2774 33803.883
6149.3274 33925.758
6149.3774 34124.367
6149.4274 34106.473
6149.4774 34105.145
6149.5275 34142.52
6149.5775 34152.293
6149.6275 33996.82
6149.6775 33947.76
6149.7275 34254.918
6149.7775 33965.414
6149.8275 33823.523
6149.8775 33791.49
6149.9275 33580.465
6149.9775 33319.88
6150.0275 33243.28
6150.0775 33476.867
6150.1275 33627.71
6150.1775 33834.727
6150.2275 34042.613
6150.2775 34105.875
6150.3275 34024.344
6150.3775 33915.082
6150.4275 33820.383
6150.4775 33982.773
6150.5275 33992.504
6150.5775 33992.742
6150.6275 34156.86
6150.6775 34040.24
6150.7275 33999.125
6150.7775 34011.152
6150.8275 33641.49
6150.8775 33706.008
6150.9275 33782.875
6150.9775 33594.02
6151.0275 33287.61
6151.0775 33263.293
6151.1275 33431.13
6151.1776 33575.797
6151.2276 33295.117
6151.2776 33098.664
6151.3276 33132.26
6151.3776 33116.293
6151.4276 33235.9
6151.4776 33403.816
6151.5276 33517.367
6151.5776 33094.918
6151.6276 33091.65
6151.6776 33454.457
6151.7276 33380.996
6151.7776 33619.12
6151.8276 33860.016
6151.8776 33957.7
6151.9276 33953.668
6151.9776 33954.074
6152.0276 33915.74
6152.0776 33749.62
6152.1276 33739.742
6152.1776 34003.01
6152.2276 34455.64
6152.2776 34202.383
6152.3276 34089.977
6152.3776 34053.6
6152.4276 34065.25
6152.4776 34027.89
6152.5276 33962.875
6152.5776 33908.324
6152.6276 33946.39
6152.6776 33827.09
6152.7276 33874.66
6152.7777 34110.3
6152.8277 33990.56
6152.8777 33815.78
6152.9277 33708.6
6152.9777 33781.047
6153.0277 33873.883
6153.0777 33835.85
6153.1277 33744.473
6153.1777 33778.242
6153.2277 33866.93
6153.2777 33826.664
6153.3277 33676.387
6153.3777 33867.45
6153.4277 33961.402
6153.4777 33967.918
6153.5277 33883.04
6153.5777 33836.625
6153.6277 33897.79
6153.6777 34016.875
6153.7277 34109.42
6153.7777 34039.395
6153.8277 34052.973
6153.8777 34150.883
6153.9277 34127.06
6153.9777 34029.6
6154.0277 33903.355
6154.0777 33771.633
6154.1277 33678.566
6154.1777 33780.84
6154.2277 33887.355
6154.2777 33727.574
6154.3277 33652.53
6154.3777 33772.414
6154.4278 33977.02
6154.4778 33855.83
6154.5278 33854.04
6154.5778 34032.816
6154.6278 34347.5
6154.6778 34059.008
6154.7278 33847.52
6154.7778 33811.164
6154.8278 34029.266
6154.8778 33763.23
6154.9278 33731.16
6154.9778 33827.992
6155.0278 33868.43
6155.0778 33905.105
6155.1278 33913.26
6155.1778 33915.44
6155.2278 34013.805
6155.2778 33934.87
6155.3278 33758.535
6155.3778 33565.63
6155.4278 33977.004
6155.4778 34040.754
6155.5278 34025.125
6155.5778 34112.848
6155.6278 34187.957
6155.6778 34119.0
6155.7278 33963.426
6155.7778 33809.008
6155.8278 33623.074
6155.8778 33311.21
6155.9278 32945.95
6155.9778 32770.27
6156.0278 33117.938
6156.0779 33421.477
6156.1279 33560.918
6156.1779 33631.266
6156.2279 33622.49
6156.2779 33712.56
6156.3279 33955.652
6156.3779 33713.316
6156.4279 33793.453
6156.4779 33929.32
6156.5279 33874.63
6156.5779 33575.74
6156.6279 33156.176
6156.6779 32803.35
6156.7279 32855.57
6156.7779 32917.086
6156.8279 33086.008
6156.8779 33233.535
6156.9279 32946.664
6156.9779 33156.387
6157.0279 33461.88
6157.0779 33732.105
6157.1279 33817.996
6157.1779 33975.32
6157.2279 33957.207
6157.2779 33690.527
6157.3279 33585.203
6157.3779 33727.82
6157.4279 33959.48
6157.4779 34172.113
6157.5279 33717.863
6157.5779 33691.188
6157.6279 33917.305
6157.678 34248.812
6157.728 33937.15
6157.778 33577.67
6157.828 33452.527
6157.878 33972.04
6157.928 33645.68
6157.978 33342.297
6158.028 33109.254
6158.078 32867.39
6158.128 32435.988
6158.178 32179.451
6158.228 32174.621
6158.278 32499.518
6158.328 32891.45
6158.378 33243.316
6158.428 33560.3
6158.478 34009.613
6158.528 33923.812
6158.578 33813.688
6158.628 33855.51
6158.678 34057.188
6158.728 33935.316
6158.778 33763.945
6158.828 33691.023
6158.878 33903.664
6158.928 34055.453
6158.978 34059.062
6159.028 33856.938
6159.078 33689.805
6159.128 33604.965
6159.178 33733.977
6159.228 34188.594
6159.278 34133.21
6159.3281 34008.69
6159.3781 33879.715
6159.4281 33811.125
6159.4781 33915.137
6159.5281 33881.375
6159.5781 33795.723
6159.6281 33762.51
6159.6781 33799.07
6159.7281 33924.957
6159.7781 34001.754
6159.8281 33833.08
6159.8781 34054.42
6159.9281 33945.45
6159.9781 33699.504
6160.0281 33701.066
6160.0781 34099.97
6160.1281 34163.766
6160.1781 34050.54
6160.2281 34127.805
6160.2781 33968.04
6160.3281 33913.824
6160.3781 33959.027
6160.4281 34043.633
6160.4781 33884.66
6160.5281 33757.574
6160.5781 33702.047
6160.6281 33735.934
6160.6781 33556.465
6160.7281 33487.723
6160.7781 33628.734
6160.8281 34103.387
6160.8781 33835.53
6160.9282 33633.61
6160.9782 33601.88
6161.0282 33767.055
6161.0782 34026.184
6161.1282 33939.695
6161.1782 33754.07
6161.2282 34124.777
6161.2782 33967.26
6161.3282 33884.08
6161.3782 33844.777
6161.4282 33664.785
6161.4782 33987.64
6161.5282 33859.45
6161.5782 33595.527
6161.6282 33896.824
6161.6782 33706.227
6161.7282 33673.26
6161.7782 33778.27
6161.8282 33879.72
6161.8782 33798.24
6161.9282 33733.273
6161.9782 33657.555
6162.0282 33509.605
6162.0782 33945.734
6162.1282 34079.25
6162.1782 34027.484
6162.2282 33976.406
6162.2782 33784.676
6162.3282 33784.53
6162.3782 33797.383
6162.4282 33627.207
6162.4782 33913.996
6162.5282 34009.88
6162.5783 33898.57
6162.6283 33587.055
6162.6783 33754.785
6162.7283 33802.484
6162.7783 33814.35
6162.8283 33839.305
6162.8783 33662.023
6162.9283 33766.246
6162.9783 33913.863
6163.0283 33954.984
6163.0783 33785.477
6163.1283 33745.39
6163.1783 33833.125
6163.2283 33984.297
6163.2783 33801.703
6163.3283 33858.625
6163.3783 33761.277
6163.4283 33489.0
6163.4783 33426.7
6163.5283 33059.23
6163.5783 32730.56
6163.6283 32590.139
6163.6783 32864.684
6163.7283 33336.125
6163.7783 33577.63
6163.8283 33607.73
6163.8783 33556.203
6163.9283 33755.652
6163.9783 33865.312
6164.0283 33910.05
6164.0783 33955.72
6164.1283 33926.207
6164.1784 34169.953
6164.2284 34257.29
6164.2784 33848.51
6164.3284 33880.84
6164.3784 33848.246
6164.4284 33857.19
6164.4784 33940.797
6164.5284 33865.016
6164.5784 33927.97
6164.6284 33938.492
6164.6784 33874.242
6164.7284 33921.33
6164.7784 33752.3
6164.8284 33951.324
6164.8784 34263.004
6164.9284 33824.953
6164.9784 33828.617
6165.0284 33696.375
6165.0784 33627.25
6165.1284 33976.016
6165.1784 33898.18
6165.2284 33912.008
6165.2784 33903.688
6165.3284 33778.22
6165.3784 33726.55
6165.4284 33834.934
6165.4784 33906.81
6165.5284 33859.508
6165.5784 33815.85
6165.6284 33775.617
6165.6784 33563.25
6165.7284 33330.965
6165.7784 33684.418
6165.8285 33686.586
6165.8785 33590.2
6165.9285 33611.137
6165.9785 34041.336
6166.0285 33692.695
6166.0785 33712.01
6166.1285 33846.582
6166.1785 33880.008
6166.2285 33875.004
6166.2785 33817.89
6166.3285 33752.7
6166.3785 33674.2
6166.4285 33481.617
6166.4785 33673.254
6166.5285 33722.574
6166.5785 33645.582
6166.6285 33686.902
6166.6785 33821.93
6166.7285 33785.016
6166.7785 33718.46
6166.8285 33779.168
6166.8785 33785.43
6166.9285 33857.55
6166.9785 33896.895
6167.0285 33879.82
6167.0785 33934.254
6167.1285 33781.97
6167.1785 33693.367
6167.2285 33735.76
6167.2785 33914.637
6167.3285 33817.395
6167.3785 33651.383
6167.4285 33550.383
6167.4786 33602.457
6167.5286 33299.08
6167.5786 33415.945
6167.6286 33470.18
6167.6786 33313.934
6167.7286 33222.086
6167.7786 33319.973
6167.8286 33493.797
6167.8786 33651.25
6167.9286 33676.26
6167.9786 33732.4
6168.0286 33662.523
6168.0786 33651.062
6168.1286 33758.887
6168.1786 33478.848
6168.2286 33434.93
6168.2786 33524.59
6168.3286 33651.125
6168.3786 33678.445
6168.4286 34012.395
6168.4786 33816.4
6168.5286 33586.844
6168.5786 33839.75
6168.6286 33942.188
6168.6786 33779.73
6168.7286 33536.18
6168.7786 33417.285
6168.8286 33799.11
6168.8786 33921.547
6168.9286 33925.59
6168.9786 33860.68
6169.0286 33781.11
6169.0787 33875.97
6169.1287 33738.17
6169.1787 33787.055
6169.2287 34017.906
6169.2787 33620.086
6169.3287 33932.49
6169.3787 33989.938
6169.4287 33762.914
6169.4787 33422.145
6169.5287 33466.574
6169.5787 33562.645
6169.6287 33638.715
6169.6787 33662.97
6169.7287 33649.363
6169.7787 33437.61
6169.8287 33505.098
6169.8787 33665.33
6169.9287 33624.27
6169.9787 33927.676
6170.0287 33594.766
6170.0787 33302.82
6170.1287 33276.05
6170.1787 33275.11
6170.2287 33382.863
6170.2787 33377.37
6170.3287 33460.664
6170.3787 33803.56
6170.4287 33662.254
6170.4787 33767.168
6170.5287 33743.473
6170.5787 33574.926
6170.6287 33529.496
6170.6787 33584.938
6170.7288 33617.332
6170.7788 33635.535
6170.8288 33680.38
6170.8788 33926.117
6170.9288 33971.746
6170.9788 33806.47
6171.0288 33679.996
6171.0788 33997.566
6171.1288 33925.25
6171.1788 33945.594
6171.2288 33879.273
6171.2788 33680.42
6171.3288 33566.527
6171.3788 33716.957
6171.4288 33905.58
6171.4788 33914.797
6171.5288 33628.953
6171.5788 33892.504
6171.6288 33678.527
6171.6788 33549.04
6171.7288 33639.473
6171.7788 33844.746
6171.8288 33723.324
6171.8788 33612.758
6171.9288 33621.223
6171.9788 33708.805
6172.0288 33484.402
6172.0788 33728.895
6172.1288 33610.74
6172.1788 33428.598
6172.2288 33546.285
6172.2788 33698.73
6172.3289 33850.02
6172.3789 33890.664
6172.4289 33824.48
6172.4789 33710.203
6172.5289 33691.195
6172.5789 33947.91
6172.6289 34023.2
6172.6789 33821.984
6172.7289 33682.914
6172.7789 33710.344
6172.8289 33673.977
6172.8789 33675.86
6172.9289 33734.887
6172.9789 33533.836
6173.0289 33629.01
6173.0789 33768.016
6173.1289 33800.457
6173.1789 33610.28
6173.2289 33202.234
6173.2789 33351.113
6173.3289 33487.176
6173.3789 33452.094
6173.4289 33268.543
6173.4789 33776.445
6173.5289 33521.285
6173.5789 33476.957
6173.6289 33691.277
6173.6789 33511.543
6173.7289 33291.45
6173.7789 33421.598
6173.8289 33764.7
6173.8789 34029.582
6173.9289 33626.332
6173.979 33640.37
6174.029 33532.707
6174.079 33442.035
6174.129 33457.38
6174.179 33463.605
6174.229 33957.23
6174.279 33895.605
6174.329 33568.605
6174.379 33353.742
6174.429 33462.098
6174.479 33654.14
6174.529 33659.297
6174.579 33635.715
6174.629 33725.457
6174.679 33581.098
6174.729 33962.207
6174.779 33841.062
6174.829 33596.746
6174.879 33770.03
6174.929 33604.043
6174.979 33565.434
6175.029 33529.156
6175.079 33602.516
6175.129 33861.777
6175.179 33591.54
6175.229 33806.074
6175.279 33761.902
6175.329 33579.89
6175.379 33613.64
6175.429 33510.27
6175.479 33473.652
6175.529 33522.47
6175.579 33602.984
6175.6291 33639.594
6175.6791 33589.805
6175.7291 33581.82
6175.7791 33531.598
6175.8291 33545.945
6175.8791 33756.957
6175.9291 33925.227
6175.9791 33646.914
6176.0291 33676.41
6176.0791 33775.65
6176.1291 33531.055
6176.1791 33501.266
6176.2291 33663.46
6176.2791 33545.44
